IPT_1,IPT_2,IPT_3,IPT_4,IPT_5,IPT_6,IPT_7,IPT_8,IPT_9,IPT_10,IPT_11,IPT_12,IPT_13,IPT_14,IPT_15,IPT_16,IPT_17,IPT_18,IPT_19,IPT_20,IPT_21,IPT_22,IPT_23,IPT_24,IPT_25,IPT_26,IPT_27,IPT_28,IPT_29,IPT_30,DIR_1,DIR_2,DIR_3,DIR_4,DIR_5,DIR_6,DIR_7,DIR_8,DIR_9,DIR_10,DIR_11,DIR_12,DIR_13,DIR_14,DIR_15,DIR_16,DIR_17,DIR_18,DIR_19,DIR_20,DIR_21,DIR_22,DIR_23,DIR_24,DIR_25,DIR_26,DIR_27,DIR_28,DIR_29,DIR_30,SIZE_1,SIZE_2,SIZE_3,SIZE_4,SIZE_5,SIZE_6,SIZE_7,SIZE_8,SIZE_9,SIZE_10,SIZE_11,SIZE_12,SIZE_13,SIZE_14,SIZE_15,SIZE_16,SIZE_17,SIZE_18,SIZE_19,SIZE_20,SIZE_21,SIZE_22,SIZE_23,SIZE_24,SIZE_25,SIZE_26,SIZE_27,SIZE_28,SIZE_29,SIZE_30,label
0 ,159 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,635 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,7 ,0 ,1 ,2 ,4 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,0 ,105 ,1 ,215 ,0 ,4 ,1 ,0 ,8 ,175 ,4 ,0 ,0 ,27 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,399 ,1424 ,1338 ,6 ,58 ,46 ,49 ,35 ,159 ,79 ,79 ,49 ,31 ,31 ,260 ,135 ,327 ,65 ,192 ,181 ,175 ,48 ,320 ,1392 ,1424 ,672 ,24 ,0 ,0 ,0 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,61888 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,741 ,1346 ,22 ,1346 ,1346 ,22 ,992 ,926 ,218 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,300 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,718 ,1346 ,1346 ,1346 ,58 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,94 ,1346 ,1346 ,1346 ,894 ,602 ,1346 ,1346 ,1346 ,1346 ,1346 ,1346 ,Other
0 ,105 ,0 ,0 ,32 ,104 ,2 ,0 ,104 ,46088 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1368 ,1368 ,678 ,126 ,51 ,607 ,264 ,206 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,105 ,175 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,0 ,38 ,0 ,3 ,2 ,1 ,72 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,2293 ,1 ,0 ,0 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,44 ,556 ,1448 ,652 ,164 ,308 ,580 ,1448 ,1448 ,1448 ,1448 ,1448 ,1332 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,780 ,68 ,72 ,36 ,84 ,44 ,84 ,556 ,Other
0 ,7 ,2 ,8 ,7 ,1 ,156 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,138 ,6 ,884 ,84 ,38 ,1068 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,23 ,0 ,0 ,4 ,23 ,0 ,3 ,0 ,0 ,22 ,53 ,26 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,214 ,1460 ,1460 ,773 ,93 ,51 ,69 ,87 ,983 ,38 ,38 ,182 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,1 ,0 ,2 ,33 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,240000 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1368 ,1368 ,1310 ,64 ,92 ,356 ,77 ,71 ,1368 ,1368 ,571 ,31 ,1368 ,1368 ,1368 ,1368 ,1357 ,31 ,31 ,39 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,105 ,0 ,0 ,36 ,104 ,1 ,0 ,104 ,46086 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1368 ,1368 ,678 ,126 ,51 ,607 ,264 ,206 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,22 ,0 ,0 ,5 ,21 ,0 ,3 ,0 ,0 ,22 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,214 ,1460 ,1460 ,773 ,93 ,51 ,69 ,87 ,1322 ,38 ,38 ,139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,187 ,25 ,226 ,71 ,13 ,600 ,0 ,1 ,359 ,7 ,417 ,2855 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,12 ,1080 ,976 ,48 ,280 ,16 ,68 ,68 ,84 ,68 ,100 ,68 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,572 ,1 ,13572 ,239 ,240 ,363 ,62 ,7844 ,9651 ,4015 ,222 ,29 ,0 ,395 ,242 ,842 ,403 ,0 ,488 ,14336 ,1 ,0 ,37 ,1619 ,548 ,267 ,288 ,544 ,5311 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,83 ,54 ,54 ,83 ,83 ,83 ,83 ,77 ,83 ,83 ,83 ,83 ,77 ,83 ,155 ,155 ,191 ,77 ,119 ,77 ,83 ,1440 ,411 ,122 ,83 ,83 ,83 ,83 ,83 ,77 ,Other
0 ,2 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,6 ,0 ,0 ,0 ,5 ,26 ,6 ,2 ,0 ,0 ,6 ,0 ,87 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,3 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,517 ,1368 ,1368 ,1368 ,328 ,1368 ,158 ,51 ,1368 ,1022 ,1368 ,1368 ,150 ,1368 ,451 ,205 ,205 ,205 ,205 ,205 ,205 ,205 ,205 ,205 ,205 ,205 ,359 ,57 ,34 ,1368 ,Other
0 ,6 ,0 ,0 ,0 ,5 ,19 ,6 ,5 ,0 ,1 ,39 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,65 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,1 ,517 ,1368 ,1368 ,1368 ,328 ,1368 ,158 ,51 ,1368 ,1022 ,1306 ,1368 ,260 ,225 ,205 ,483 ,57 ,34 ,1368 ,1022 ,1282 ,1368 ,451 ,205 ,459 ,57 ,34 ,1368 ,1022 ,1043 ,Other
0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,99 ,11 ,2 ,100 ,60203 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,145 ,51 ,494 ,333 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,5 ,0 ,0 ,0 ,13 ,6 ,3 ,0 ,2 ,50 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,0 ,40 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,517 ,1368 ,1368 ,1368 ,328 ,158 ,51 ,1368 ,1021 ,830 ,1368 ,451 ,205 ,92 ,394 ,57 ,34 ,1368 ,1022 ,1368 ,62 ,1368 ,451 ,205 ,205 ,433 ,57 ,34 ,1368 ,1022 ,Other
0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,287 ,190 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,1557 ,187 ,571 ,269 ,321 ,1 ,0 ,0 ,0 ,0 ,956 ,97 ,2264 ,14023 ,37 ,501 ,3437 ,1 ,1 ,21311 ,13 ,31 ,7468 ,1654 ,18 ,1 ,1 ,125 ,53 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,77 ,83 ,83 ,263 ,83 ,155 ,1448 ,1448 ,806 ,1448 ,403 ,83 ,83 ,77 ,83 ,77 ,83 ,54 ,54 ,77 ,54 ,54 ,83 ,77 ,83 ,83 ,1448 ,403 ,83 ,83 ,Other
0 ,134 ,198 ,178 ,309 ,32 ,12 ,0 ,1053 ,202 ,33 ,13891 ,1 ,0 ,25 ,2617 ,539 ,6409 ,18384 ,9122 ,95 ,1 ,18 ,0 ,85 ,611 ,1385 ,1317 ,5434 ,5752 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,83 ,83 ,83 ,83 ,83 ,83 ,77 ,155 ,83 ,83 ,77 ,83 ,1448 ,403 ,122 ,83 ,83 ,77 ,83 ,83 ,83 ,83 ,1448 ,403 ,83 ,83 ,83 ,83 ,83 ,83 ,Other
0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,155 ,249 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,53998 ,2 ,53997 ,4 ,53997 ,5 ,53994 ,5 ,53996 ,2 ,53998 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,31 ,35 ,31 ,35 ,31 ,35 ,31 ,35 ,31 ,35 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,108 ,0 ,27 ,1 ,0 ,0 ,984 ,4492 ,3596 ,15 ,8225 ,36 ,1 ,0 ,0 ,0 ,501 ,19 ,1 ,0 ,14423 ,10351 ,39 ,1 ,0 ,9082 ,20 ,1 ,0 ,-1 ,1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,1 ,1 ,83 ,77 ,299 ,119 ,1448 ,1448 ,806 ,119 ,77 ,54 ,54 ,83 ,83 ,1448 ,1448 ,1448 ,556 ,83 ,83 ,1448 ,403 ,77 ,83 ,83 ,1448 ,403 ,83 ,83 ,1448 ,403 ,Other
0 ,94 ,0 ,0 ,11 ,94 ,93 ,1 ,0 ,0 ,0 ,92 ,1 ,0 ,1 ,0 ,0 ,94 ,58588 ,0 ,0 ,0 ,0 ,0 ,95 ,61956 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,178 ,1368 ,1368 ,656 ,75 ,51 ,258 ,53 ,1368 ,1368 ,1368 ,75 ,38 ,633 ,1368 ,541 ,38 ,796 ,145 ,1368 ,1368 ,1368 ,1368 ,946 ,713 ,143 ,1368 ,1368 ,1368 ,1368 ,Other
0 ,2794 ,1 ,1 ,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,145 ,3 ,2997 ,5 ,1854 ,1141 ,5 ,2996 ,3 ,2998 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,300 ,156 ,80 ,476 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,1448 ,368 ,940 ,300 ,940 ,300 ,36 ,940 ,300 ,940 ,300 ,940 ,Other
0 ,3 ,0 ,0 ,0 ,0 ,12 ,1 ,3 ,47574 ,2 ,13743 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,1346 ,1346 ,1346 ,1346 ,191 ,64 ,853 ,282 ,857 ,282 ,853 ,282 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,0 ,0 ,5 ,138 ,44166 ,0 ,5 ,121 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1368 ,92 ,172 ,35 ,493 ,1063 ,172 ,35 ,493 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,99 ,11 ,111 ,101 ,59561 ,102 ,15 ,0 ,0 ,101 ,60303 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,1 ,1 ,1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,517 ,145 ,51 ,1230 ,337 ,494 ,333 ,1346 ,1346 ,24 ,337 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,25 ,49 ,478 ,1 ,89 ,1 ,90 ,308 ,98 ,417 ,101 ,645 ,543 ,196 ,915 ,2416 ,417 ,95 ,131 ,131 ,144 ,3 ,154 ,132 ,1 ,346 ,1 ,111 ,90 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1448 ,536 ,674 ,1050 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,1050 ,1050 ,1050 ,536 ,1050 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,536 ,Other
0 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,15000 ,1712 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,45 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
0 ,7 ,0 ,1 ,2 ,4 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,105 ,1 ,1196 ,3 ,2 ,0 ,7 ,172 ,17 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,27 ,1 ,-1 ,-1 ,1 ,1 ,1 ,1 ,1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,399 ,1424 ,1337 ,6 ,58 ,46 ,49 ,35 ,159 ,79 ,79 ,58 ,31 ,260 ,135 ,370 ,192 ,181 ,175 ,48 ,320 ,94 ,86 ,35 ,91 ,1078 ,1343 ,35 ,899 ,24 ,Other
0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,155 ,249 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Other
