uint64 BYTES,uint64 BYTES_REV,time TIME_FIRST,time TIME_LAST,uint32 PACKETS,uint32 PACKETS_REV,uint16 DST_PORT,uint16 SRC_PORT,uint8 PROTOCOL,uint8 TCP_FLAGS,uint8 TCP_FLAGS_REV,string LABEL,int8* PPI_PKT_DIRECTIONS,uint8* PPI_PKT_FLAGS,uint16* PPI_PKT_LENGTHS,time* PPI_PKT_TIMES
39192,9894,2022-02-10T15:25:39.413997,2022-02-10T15:31:36.646338,55,32,443,48076,6,26,26,Other,[1|-1|-1|-1|1|1|-1|1|1|1|1|-1|1|1|1|-1|1|1|-1|1|1|1|1|1|1|-1|1|1|1|1],[24|16|24|24|24|24|24|24|16|16|16|24|16|24|24|24|24|24|24|24|16|16|16|16|24|24|24|16|16|16],[178|1368|1368|656|75|51|258|53|1368|1368|1368|84|1368|962|38|796|153|873|126|145|1368|1368|1368|1368|258|713|145|1368|1368|1368],[2022-02-10T15:25:39.511000|2022-02-10T15:25:39.608000|2022-02-10T15:25:39.608000|2022-02-10T15:25:39.608000|2022-02-10T15:25:39.618000|2022-02-10T15:25:39.715000|2022-02-10T15:25:39.812000|2022-02-10T15:25:39.813000|2022-02-10T15:25:39.813000|2022-02-10T15:25:39.813000|2022-02-10T15:25:39.813000|2022-02-10T15:25:39.910000|2022-02-10T15:25:39.910000|2022-02-10T15:25:39.910000|2022-02-10T15:25:40.008000|2022-02-10T15:25:40.009000|2022-02-10T15:26:02.229000|2022-02-10T15:26:02.327000|2022-02-10T15:26:02.425000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.845000|2022-02-10T15:26:35.950000|2022-02-10T15:27:36.742000|2022-02-10T15:27:36.742000|2022-02-10T15:27:36.742000|2022-02-10T15:27:36.742000]
185,215,2022-02-10T15:30:27.685822,2022-02-10T15:30:27.746896,2,1,443,16654,6,24,24,Other,[1|-1],[24|24],[105|175],[2022-02-10T15:30:27.685000|2022-02-10T15:30:27.701000]
2082,4393,2022-02-10T15:29:24.432054,2022-02-10T15:30:24.772822,10,8,443,40713,6,219,91,Other,[1|-1|-1|-1|1|-1|1|1|-1],[24|16|16|24|24|24|24|24|24],[212|1460|1460|795|93|51|770|595|295],[2022-02-10T15:29:24.461000|2022-02-10T15:29:24.491000|2022-02-10T15:29:24.491000|2022-02-10T15:29:24.491000|2022-02-10T15:29:24.501000|2022-02-10T15:29:24.529000|2022-02-10T15:29:24.535000|2022-02-10T15:29:24.535000|2022-02-10T15:29:24.672000]
1504,5235,2022-02-10T15:30:06.600559,2022-02-10T15:30:10.404033,13,10,443,49786,6,31,27,Other,[1|-1|-1|-1|-1|1|-1|1|-1|1|-1],[24|16|16|16|24|24|24|24|24|24|24],[517|1448|1448|1448|135|126|51|182|146|31|31],[2022-02-10T15:30:06.641000|2022-02-10T15:30:06.667000|2022-02-10T15:30:06.667000|2022-02-10T15:30:06.667000|2022-02-10T15:30:06.667000|2022-02-10T15:30:06.671000|2022-02-10T15:30:06.695000|2022-02-10T15:30:06.697000|2022-02-10T15:30:06.721000|2022-02-10T15:30:10.377000|2022-02-10T15:30:10.401000]
1080,2120,2022-02-10T15:26:42.667061,2022-02-10T15:31:42.675090,20,40,59198,1883,6,24,24,Other,[1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2],[2022-02-10T15:26:42.667000|2022-02-10T15:26:57.665000|2022-02-10T15:26:57.666000|2022-02-10T15:27:12.666000|2022-02-10T15:27:12.667000|2022-02-10T15:27:27.667000|2022-02-10T15:27:27.668000|2022-02-10T15:27:42.668000|2022-02-10T15:27:42.669000|2022-02-10T15:27:57.668000|2022-02-10T15:27:57.669000|2022-02-10T15:28:12.669000|2022-02-10T15:28:12.669000|2022-02-10T15:28:27.669000|2022-02-10T15:28:27.669000|2022-02-10T15:28:42.669000|2022-02-10T15:28:42.670000|2022-02-10T15:28:57.668000|2022-02-10T15:28:57.669000|2022-02-10T15:29:12.669000|2022-02-10T15:29:12.670000|2022-02-10T15:29:27.670000|2022-02-10T15:29:27.670000|2022-02-10T15:29:42.670000|2022-02-10T15:29:42.671000|2022-02-10T15:29:57.671000|2022-02-10T15:29:57.672000|2022-02-10T15:30:12.673000|2022-02-10T15:30:12.673000|2022-02-10T15:30:27.674000]
2251,77317,2022-02-10T15:30:14.352181,2022-02-10T15:30:16.652573,28,62,443,59086,6,31,27,Other,[1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|16|24|16|24|24|24|24|16|16|24|16|16|24|16|16|24|16|16|24|16|16|24|16|16|24|16|16|24|16],[517|1444|1444|1444|590|93|51|170|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444|1444],[2022-02-10T15:30:14.374000|2022-02-10T15:30:14.381000|2022-02-10T15:30:14.381000|2022-02-10T15:30:14.381000|2022-02-10T15:30:14.381000|2022-02-10T15:30:14.385000|2022-02-10T15:30:14.390000|2022-02-10T15:30:14.391000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.699000|2022-02-10T15:30:14.700000|2022-02-10T15:30:14.700000|2022-02-10T15:30:14.700000|2022-02-10T15:30:14.701000|2022-02-10T15:30:14.701000|2022-02-10T15:30:14.701000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.702000|2022-02-10T15:30:14.703000|2022-02-10T15:30:14.703000|2022-02-10T15:30:14.703000|2022-02-10T15:30:14.704000]
628,455,2022-02-10T15:30:34.087768,2022-02-10T15:30:34.673636,5,4,55236,80,6,27,25,Other,[-1|1],[24|24],[247|360],[2022-02-10T15:30:34.379000|2022-02-10T15:30:34.381000]
834,810,2022-02-10T15:26:22.182176,2022-02-10T15:31:46.181103,12,12,443,54029,6,24,24,Other,[1|-1|1|-1|1|-1|1|-1|1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24],[35|31|35|31|35|31|35|31|35|31|35|31],[2022-02-10T15:26:22.182000|2022-02-10T15:27:16.181000|2022-02-10T15:27:16.182000|2022-02-10T15:28:10.181000|2022-02-10T15:28:10.183000|2022-02-10T15:29:04.181000|2022-02-10T15:29:04.183000|2022-02-10T15:29:58.181000|2022-02-10T15:29:58.182000|2022-02-10T15:30:52.181000|2022-02-10T15:30:52.183000|2022-02-10T15:31:46.181000]
628,446,2022-02-10T15:30:27.013508,2022-02-10T15:30:27.596590,5,4,54455,80,6,27,25,Other,[-1|1],[24|24],[238|360],[2022-02-10T15:30:27.302000|2022-02-10T15:30:27.304000]
863,394,2022-02-10T15:30:33.603721,2022-02-10T15:30:34.188804,5,3,58932,80,6,27,24,Other,[-1|1],[24|24],[238|595],[2022-02-10T15:30:33.893000|2022-02-10T15:30:33.894000]
18218,9591,2022-02-10T15:26:50.812939,2022-02-10T15:31:51.752730,98,91,58662,9033,6,24,24,Other,[-1|-1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|-1|1|-1|1|1],[24|24|24|24|24|24|24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[83|83|77|107|83|83|83|1440|411|83|77|83|107|83|83|77|77|77|83|83|77|107|83|77|83|83|54|54|137|83],[2022-02-10T15:26:53.792000|2022-02-10T15:26:55.211000|2022-02-10T15:26:55.228000|2022-02-10T15:27:09.432000|2022-02-10T15:27:09.432000|2022-02-10T15:27:11.192000|2022-02-10T15:27:11.193000|2022-02-10T15:27:11.211000|2022-02-10T15:27:11.212000|2022-02-10T15:27:24.301000|2022-02-10T15:27:28.216000|2022-02-10T15:27:29.874000|2022-02-10T15:27:34.226000|2022-02-10T15:27:34.557000|2022-02-10T15:27:35.411000|2022-02-10T15:27:36.263000|2022-02-10T15:27:37.766000|2022-02-10T15:27:39.528000|2022-02-10T15:27:39.528000|2022-02-10T15:27:55.082000|2022-02-10T15:27:55.953000|2022-02-10T15:27:55.973000|2022-02-10T15:27:56.599000|2022-02-10T15:28:15.515000|2022-02-10T15:28:23.240000|2022-02-10T15:28:25.820000|2022-02-10T15:28:30.604000|2022-02-10T15:28:30.621000|2022-02-10T15:28:35.664000|2022-02-10T15:28:35.664000]
1429,9539,2022-02-10T15:30:12.787973,2022-02-10T15:30:16.488036,13,15,443,35706,6,31,27,Other,[1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1],[24|16|24|16|24|24|24|16|16|24|24|24],[517|1444|1444|1444|473|80|160|1444|1444|1034|24|24],[2022-02-10T15:30:12.809000|2022-02-10T15:30:12.818000|2022-02-10T15:30:12.818000|2022-02-10T15:30:12.818000|2022-02-10T15:30:12.818000|2022-02-10T15:30:12.821000|2022-02-10T15:30:12.821000|2022-02-10T15:30:12.827000|2022-02-10T15:30:12.827000|2022-02-10T15:30:12.827000|2022-02-10T15:30:16.479000|2022-02-10T15:30:16.485000]
628,448,2022-02-10T15:30:35.254302,2022-02-10T15:30:35.841878,5,4,55364,80,6,27,25,Other,[-1|1],[24|24],[240|360],[2022-02-10T15:30:35.544000|2022-02-10T15:30:35.545000]
3498,426756,2022-02-10T15:30:05.489333,2022-02-10T15:30:09.163447,49,301,443,40720,6,27,27,Other,[1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|24|16|24|16|16|16|16|16|24|24|24|24|16|24|16|16|24|24|16|24|16|16],[517|1424|1299|64|170|79|79|1392|1392|1424|1360|1424|1424|1424|1424|1424|936|167|1392|1392|1424|1360|1424|1424|284|1392|1424|1360|1424|1424],[2022-02-10T15:30:05.512000|2022-02-10T15:30:05.520000|2022-02-10T15:30:05.520000|2022-02-10T15:30:05.523000|2022-02-10T15:30:05.523000|2022-02-10T15:30:05.530000|2022-02-10T15:30:05.530000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:05.732000|2022-02-10T15:30:06.114000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000|2022-02-10T15:30:06.374000]
560,387,2022-02-10T15:30:37.117438,2022-02-10T15:30:44.189167,8,6,23,54413,6,27,27,Other,[-1|1|-1|1],[24|24|24|24],[23|39|44|97],[2022-02-10T15:30:37.203000|2022-02-10T15:30:38.153000|2022-02-10T15:30:38.188000|2022-02-10T15:30:41.153000]
1252148,106672,2022-02-10T15:27:06.355259,2022-02-10T15:32:06.780727,1121,714,35684,22,6,24,24,Other,[1|-1|1|1|-1|1|-1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|-1|-1|1|-1|1|-1|1],[24|24|16|24|24|24|24|16|16|16|16|16|24|16|16|16|16|16|16|16|16|16|24|24|24|24|24|24|24|16],[44|556|1448|652|164|308|580|1448|1448|1448|1448|1448|1332|1448|1448|1448|1448|1448|1448|1448|1448|1448|780|68|72|36|84|44|556|1448],[2022-02-10T15:27:06.355000|2022-02-10T15:27:06.355000|2022-02-10T15:27:06.393000|2022-02-10T15:27:06.393000|2022-02-10T15:27:06.396000|2022-02-10T15:27:06.397000|2022-02-10T15:27:06.399000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.479000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.480000|2022-02-10T15:27:06.485000|2022-02-10T15:27:06.485000|2022-02-10T15:27:06.486000|2022-02-10T15:27:18.825000|2022-02-10T15:27:18.826000|2022-02-10T15:27:18.827000|2022-02-10T15:27:18.862000]
1894,6991,2022-02-10T15:30:00.767458,2022-02-10T15:31:00.935440,16,11,443,50726,6,27,27,Other,[1|-1|-1|-1|-1|1|1|1|-1|1|-1|1],[24|16|16|16|24|24|24|24|24|24|24|24],[600|1346|1346|1346|1191|75|6|45|274|297|908|31],[2022-02-10T15:30:00.805000|2022-02-10T15:30:00.826000|2022-02-10T15:30:00.826000|2022-02-10T15:30:00.826000|2022-02-10T15:30:00.826000|2022-02-10T15:30:00.844000|2022-02-10T15:30:00.844000|2022-02-10T15:30:00.844000|2022-02-10T15:30:00.864000|2022-02-10T15:30:00.875000|2022-02-10T15:30:00.894000|2022-02-10T15:31:00.906000]
417,599,2022-02-10T15:31:08.697056,2022-02-10T15:31:08.701820,6,4,80,35906,6,27,27,Other,[1|-1],[24|24],[97|383],[2022-02-10T15:31:08.697000|2022-02-10T15:31:08.700000]
409,361,2022-02-10T15:31:08.378791,2022-02-10T15:31:08.383148,6,4,80,47865,6,27,27,Other,[1|-1],[24|24],[89|145],[2022-02-10T15:31:08.380000|2022-02-10T15:31:08.380000]
405,357,2022-02-10T15:31:08.399927,2022-02-10T15:31:08.403983,6,4,80,47870,6,27,27,Other,[1|-1],[24|24],[85|141],[2022-02-10T15:31:08.401000|2022-02-10T15:31:08.401000]
1172,1155,2022-02-10T15:30:31.551886,2022-02-10T15:31:03.051818,8,8,443,50234,6,24,24,Other,[1|-1|1|-1|1|-1|1|-1],[24|24|24|24|24|24|24|24],[189|182|189|178|189|178|189|201],[2022-02-10T15:30:31.551000|2022-02-10T15:30:31.749000|2022-02-10T15:30:42.215000|2022-02-10T15:30:42.407000|2022-02-10T15:30:43.247000|2022-02-10T15:30:43.434000|2022-02-10T15:31:02.861000|2022-02-10T15:31:03.050000]
1138,7202,2022-02-10T15:29:45.914663,2022-02-10T15:31:16.003522,13,12,443,51732,6,31,27,Other,[1|-1|-1|-1|-1|-1|1|1|-1|-1],[24|16|16|16|16|24|24|24|24|24],[315|1348|1348|1348|1348|948|64|87|206|24],[2022-02-10T15:29:46.022000|2022-02-10T15:29:46.123000|2022-02-10T15:29:46.123000|2022-02-10T15:29:46.123000|2022-02-10T15:29:46.123000|2022-02-10T15:29:46.123000|2022-02-10T15:29:46.124000|2022-02-10T15:29:46.142000|2022-02-10T15:29:46.242000|2022-02-10T15:30:46.243000]
399,351,2022-02-10T15:31:08.786749,2022-02-10T15:31:08.790404,6,4,80,47881,6,27,27,Other,[1|-1],[24|24],[79|135],[2022-02-10T15:31:08.787000|2022-02-10T15:31:08.788000]
475,465,2022-02-10T15:31:05.174802,2022-02-10T15:31:05.199090,6,4,80,48568,6,27,27,Other,[1|-1],[24|24],[155|249],[2022-02-10T15:31:05.180000|2022-02-10T15:31:05.191000]
4161,6835,2022-02-10T15:30:49.947854,2022-02-10T15:31:50.568521,22,18,443,50440,6,27,27,Other,[1|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|1],[24|16|16|16|24|24|24|24|16|24|24|24|24],[517|1346|1346|1346|58|1290|126|51|1346|989|423|31|31],[2022-02-10T15:30:50.063000|2022-02-10T15:30:50.162000|2022-02-10T15:30:50.162000|2022-02-10T15:30:50.162000|2022-02-10T15:30:50.162000|2022-02-10T15:30:50.163000|2022-02-10T15:30:50.183000|2022-02-10T15:30:50.282000|2022-02-10T15:30:50.298000|2022-02-10T15:30:50.298000|2022-02-10T15:30:50.399000|2022-02-10T15:31:50.448000|2022-02-10T15:31:50.459000]
2320,6765,2022-02-10T15:30:48.629193,2022-02-10T15:31:49.711223,22,18,443,40244,6,27,27,Other,[1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1],[24|16|16|16|24|16|24|24|24|24|24|24|24],[517|1288|1288|1288|232|1288|22|126|494|51|333|31|31],[2022-02-10T15:30:48.735000|2022-02-10T15:30:48.825000|2022-02-10T15:30:48.825000|2022-02-10T15:30:48.825000|2022-02-10T15:30:48.825000|2022-02-10T15:30:48.827000|2022-02-10T15:30:48.827000|2022-02-10T15:30:48.848000|2022-02-10T15:30:48.882000|2022-02-10T15:30:48.938000|2022-02-10T15:30:48.973000|2022-02-10T15:31:49.598000|2022-02-10T15:31:49.610000]
2271,6647,2022-02-10T15:30:49.948031,2022-02-10T15:31:50.560731,21,16,443,50442,6,27,27,Other,[1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1],[24|16|16|16|24|24|24|24|24|24|24|24],[517|1346|1346|1346|58|1290|126|497|51|339|31|31],[2022-02-10T15:30:50.054000|2022-02-10T15:30:50.144000|2022-02-10T15:30:50.144000|2022-02-10T15:30:50.144000|2022-02-10T15:30:50.144000|2022-02-10T15:30:50.145000|2022-02-10T15:30:50.163000|2022-02-10T15:30:50.171000|2022-02-10T15:30:50.253000|2022-02-10T15:30:50.264000|2022-02-10T15:31:50.449000|2022-02-10T15:31:50.460000]
38988,8217,2022-02-10T15:30:48.629374,2022-02-10T15:31:59.722230,52,33,443,40246,6,27,27,Other,[1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1],[24|16|16|16|24|16|24|24|24|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16|16],[517|1288|1288|1288|232|1288|22|126|51|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346|1346],[2022-02-10T15:30:48.745000|2022-02-10T15:30:48.845000|2022-02-10T15:30:48.845000|2022-02-10T15:30:48.845000|2022-02-10T15:30:48.845000|2022-02-10T15:30:48.847000|2022-02-10T15:30:48.847000|2022-02-10T15:30:48.878000|2022-02-10T15:30:48.977000|2022-02-10T15:30:48.994000|2022-02-10T15:30:48.995000|2022-02-10T15:30:48.995000|2022-02-10T15:30:48.996000|2022-02-10T15:30:48.996000|2022-02-10T15:30:48.997000|2022-02-10T15:30:48.997000|2022-02-10T15:30:48.998000|2022-02-10T15:30:48.998000|2022-02-10T15:30:48.998000|2022-02-10T15:30:49.106000|2022-02-10T15:30:49.106000|2022-02-10T15:30:49.107000|2022-02-10T15:30:49.107000|2022-02-10T15:30:49.107000|2022-02-10T15:30:49.108000|2022-02-10T15:30:49.109000|2022-02-10T15:30:49.109000|2022-02-10T15:30:49.110000|2022-02-10T15:30:49.110000|2022-02-10T15:30:49.110000]
1498,5696,2022-02-10T15:32:00.142827,2022-02-10T15:32:00.227881,10,10,443,54800,6,26,26,Other,[1|-1|-1|-1|-1|1|-1|1|-1],[24|16|24|24|24|24|24|24|24],[517|1448|1448|1200|771|126|51|327|250],[2022-02-10T15:32:00.161000|2022-02-10T15:32:00.167000|2022-02-10T15:32:00.167000|2022-02-10T15:32:00.167000|2022-02-10T15:32:00.169000|2022-02-10T15:32:00.171000|2022-02-10T15:32:00.176000|2022-02-10T15:32:00.177000|2022-02-10T15:32:00.183000]
475,465,2022-02-10T15:32:07.234825,2022-02-10T15:32:07.256205,6,4,80,48696,6,27,27,Other,[1|-1],[24|24],[155|249],[2022-02-10T15:32:07.239000|2022-02-10T15:32:07.249000]
2529,1353,2022-02-10T15:31:17.606559,2022-02-10T15:31:24.371438,18,12,59436,22,6,27,25,Other,[1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24],[41|21|1080|440|48|280|16|52|52|52|100|68|52],[2022-02-10T15:31:17.851000|2022-02-10T15:31:18.081000|2022-02-10T15:31:18.084000|2022-02-10T15:31:18.316000|2022-02-10T15:31:18.587000|2022-02-10T15:31:18.601000|2022-02-10T15:31:18.834000|2022-02-10T15:31:19.103000|2022-02-10T15:31:19.104000|2022-02-10T15:31:19.695000|2022-02-10T15:31:19.927000|2022-02-10T15:31:22.819000|2022-02-10T15:31:23.059000]
2266,6288,2022-02-10T15:30:05.593409,2022-02-10T15:32:00.751123,23,21,443,44196,6,27,27,Other,[1|-1|-1|-1|1|1|-1|1],[24|16|24|24|24|24|24|24],[517|1346|1346|1328|64|457|1168|24],[2022-02-10T15:30:05.613000|2022-02-10T15:30:05.614000|2022-02-10T15:30:05.614000|2022-02-10T15:30:05.616000|2022-02-10T15:30:05.637000|2022-02-10T15:30:05.638000|2022-02-10T15:30:05.639000|2022-02-10T15:32:00.739000]
2762,8829,2022-02-10T15:32:01.409457,2022-02-10T15:32:02.224868,28,22,443,51122,6,27,27,Other,[1|-1|-1|1|1|1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|1],[24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[399|1424|1337|6|58|46|49|35|159|79|79|49|31|31|260|135|327|65|192|181|175|48|1392|1392|1002|24],[2022-02-10T15:32:01.522000|2022-02-10T15:32:01.529000|2022-02-10T15:32:01.529000|2022-02-10T15:32:01.531000|2022-02-10T15:32:01.533000|2022-02-10T15:32:01.536000|2022-02-10T15:32:01.537000|2022-02-10T15:32:01.537000|2022-02-10T15:32:01.540000|2022-02-10T15:32:01.540000|2022-02-10T15:32:01.540000|2022-02-10T15:32:01.543000|2022-02-10T15:32:01.543000|2022-02-10T15:32:01.544000|2022-02-10T15:32:01.657000|2022-02-10T15:32:01.659000|2022-02-10T15:32:01.868000|2022-02-10T15:32:01.872000|2022-02-10T15:32:01.875000|2022-02-10T15:32:01.876000|2022-02-10T15:32:01.876000|2022-02-10T15:32:01.884000|2022-02-10T15:32:02.186000|2022-02-10T15:32:02.186000|2022-02-10T15:32:02.186000|2022-02-10T15:32:02.212000]
185,215,2022-02-10T15:32:27.688438,2022-02-10T15:32:27.749392,2,1,443,16654,6,24,24,Other,[1|-1],[24|24],[105|175],[2022-02-10T15:32:27.688000|2022-02-10T15:32:27.703000]
3079,2415,2022-02-10T15:32:22.676986,2022-02-10T15:32:35.958533,24,18,24978,22,6,27,27,Other,[-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|-1|1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[15|39|856|984|80|312|16|64|64|80|80|96|80|80|96|80|96|80|64],[2022-02-10T15:32:25.921000|2022-02-10T15:32:25.933000|2022-02-10T15:32:26.176000|2022-02-10T15:32:26.177000|2022-02-10T15:32:26.458000|2022-02-10T15:32:26.462000|2022-02-10T15:32:26.706000|2022-02-10T15:32:26.987000|2022-02-10T15:32:26.987000|2022-02-10T15:32:27.230000|2022-02-10T15:32:27.233000|2022-02-10T15:32:27.476000|2022-02-10T15:32:29.560000|2022-02-10T15:32:30.116000|2022-02-10T15:32:30.359000|2022-02-10T15:32:32.850000|2022-02-10T15:32:33.094000|2022-02-10T15:32:34.998000|2022-02-10T15:32:35.233000]
6950,20202,2022-02-10T15:28:34.068371,2022-02-10T15:33:43.756421,76,79,9033,44844,6,24,24,Other,[-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|1|-1|1|1|1|1|1|1|1|-1],[24|24|24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[77|119|83|1448|403|137|83|77|77|83|54|54|77|54|54|77|83|83|77|77|83|77|83|83|83|83|83|77|83|83],[2022-02-10T15:28:39.702000|2022-02-10T15:28:39.702000|2022-02-10T15:28:39.705000|2022-02-10T15:28:39.718000|2022-02-10T15:28:39.718000|2022-02-10T15:28:43.030000|2022-02-10T15:28:43.030000|2022-02-10T15:28:50.141000|2022-02-10T15:28:53.536000|2022-02-10T15:28:58.998000|2022-02-10T15:29:09.241000|2022-02-10T15:29:09.242000|2022-02-10T15:29:09.831000|2022-02-10T15:29:20.548000|2022-02-10T15:29:20.560000|2022-02-10T15:29:20.900000|2022-02-10T15:29:23.947000|2022-02-10T15:29:49.280000|2022-02-10T15:29:49.617000|2022-02-10T15:29:51.790000|2022-02-10T15:29:54.496000|2022-02-10T15:29:54.956000|2022-02-10T15:29:55.680000|2022-02-10T15:30:00.332000|2022-02-10T15:30:03.638000|2022-02-10T15:30:06.001000|2022-02-10T15:30:15.932000|2022-02-10T15:30:29.211000|2022-02-10T15:30:38.413000|2022-02-10T15:30:38.595000]
9670,9882,2022-02-10T15:31:52.891033,2022-02-10T15:32:38.009000,30,24,443,37923,6,27,27,Other,[1|-1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1],[24|16|16|16|24|24|24|16|24|24|24|24|24|24|24|24|24|16|24|24|24|24|24|24|24|24|24|24],[517|1368|1368|1368|328|158|51|1368|1022|1306|1203|135|219|394|42|45|34|1368|1022|1306|1203|135|219|392|44|44|34|31],[2022-02-10T15:31:52.905000|2022-02-10T15:31:52.910000|2022-02-10T15:31:52.910000|2022-02-10T15:31:52.910000|2022-02-10T15:31:52.910000|2022-02-10T15:31:52.963000|2022-02-10T15:31:52.969000|2022-02-10T15:31:52.971000|2022-02-10T15:31:52.971000|2022-02-10T15:31:52.971000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.018000|2022-02-10T15:31:53.019000|2022-02-10T15:31:53.034000|2022-02-10T15:31:53.034000|2022-02-10T15:31:53.035000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.061000|2022-02-10T15:31:53.062000|2022-02-10T15:32:38.000000]
